2011-03-09 18:04:11 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-09 18:04:29 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-09 18:04:46 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-09 18:05:26 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-09 18:05:48 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-09 18:06:06 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-09 18:06:44 Notice: Notice (8): Undefined variable: position in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/items_controller.php, line 154]
2011-03-09 18:06:44 Notice: Notice (8): Trying to get property of non-object in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/items_controller.php, line 154]
2011-03-09 18:07:05 Notice: Notice (8): Undefined variable: item in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/items_controller.php, line 161]
2011-03-10 12:52:33 Notice: Notice (8): Undefined index:  Chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/account.ctp, line 131]
2011-03-10 12:53:16 Notice: Notice (8): Undefined index:  Chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/account.ctp, line 135]
2011-03-10 13:01:26 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-10 13:03:10 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-10 13:04:35 Notice: Notice (8): Undefined variable: id in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/favorites_controller.php, line 25]
2011-03-10 13:04:35 Notice: Notice (8): Undefined variable: id in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/favorites_controller.php, line 31]
2011-03-11 16:16:13 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-11 16:16:49 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-11 16:37:52 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-11 17:07:52 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-11 18:01:55 Notice: Notice (8): Undefined property:  ItemsController::$Chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/items_controller.php, line 40]
2011-03-11 18:01:55 Notice: Notice (8): Trying to get property of non-object in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/items_controller.php, line 40]
2011-03-11 18:06:24 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-11 18:06:52 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-11 18:07:33 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-13 16:39:51 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-15 13:17:52 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: data in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 57]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 110]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 139]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 169]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 197]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 225]
2011-03-15 18:45:11 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 251]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: data in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 57]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 110]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 139]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 169]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 197]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 225]
2011-03-15 18:45:34 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 251]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: data in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 57]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 110]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 139]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 169]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 197]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 225]
2011-03-15 18:46:47 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 251]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: data in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 57]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 110]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 139]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 169]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 197]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 225]
2011-03-15 18:48:08 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 251]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: data in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 57]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 110]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 139]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 169]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 197]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 225]
2011-03-15 19:01:25 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 251]
2011-03-16 14:48:18 Notice: Notice (8): Undefined variable: tittle in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/search.ctp, line 24]
2011-03-16 14:48:18 Notice: Notice (8): Undefined variable: data in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/search.ctp, line 37]
2011-03-16 14:50:07 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-16 14:50:07 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-16 14:50:07 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 116]
2011-03-16 14:50:07 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 145]
2011-03-16 14:50:07 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 175]
2011-03-16 14:50:07 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 203]
2011-03-16 14:50:07 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 231]
2011-03-16 14:50:07 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 257]
2011-03-16 14:50:13 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-16 14:50:13 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-16 14:50:13 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 116]
2011-03-16 14:50:13 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 145]
2011-03-16 14:50:13 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 175]
2011-03-16 14:50:13 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 203]
2011-03-16 14:50:13 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 231]
2011-03-16 14:50:13 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 257]
2011-03-16 14:52:24 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-16 14:52:24 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-16 14:52:24 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 116]
2011-03-16 14:52:24 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 145]
2011-03-16 14:52:24 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 175]
2011-03-16 14:52:24 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 203]
2011-03-16 14:52:24 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 231]
2011-03-16 14:52:24 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 257]
2011-03-16 14:53:07 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-16 14:53:07 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-16 14:53:07 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 116]
2011-03-16 14:53:07 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 145]
2011-03-16 14:53:07 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 175]
2011-03-16 14:53:07 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 203]
2011-03-16 14:53:07 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 231]
2011-03-16 14:53:07 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 257]
2011-03-16 14:54:33 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-16 14:54:33 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-16 14:54:33 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 116]
2011-03-16 14:54:33 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 145]
2011-03-16 14:54:33 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 175]
2011-03-16 14:54:33 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 203]
2011-03-16 14:54:33 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 231]
2011-03-16 14:54:33 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 257]
2011-03-16 14:56:14 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-16 14:56:14 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-16 14:56:14 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 116]
2011-03-16 14:56:14 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 145]
2011-03-16 14:56:14 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 175]
2011-03-16 14:56:14 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 203]
2011-03-16 14:56:14 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 231]
2011-03-16 14:56:14 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 257]
2011-03-16 14:56:21 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 14]
2011-03-16 14:56:21 Notice: Notice (8): Undefined variable: pending in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 38]
2011-03-16 14:56:21 Notice: Notice (8): Undefined variable: visited_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 116]
2011-03-16 14:56:21 Notice: Notice (8): Undefined variable: comment_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 145]
2011-03-16 14:56:22 Notice: Notice (8): Undefined variable: voted_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 175]
2011-03-16 14:56:22 Notice: Notice (8): Undefined variable: item_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 203]
2011-03-16 14:56:22 Notice: Notice (8): Undefined variable: user_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 231]
2011-03-16 14:56:22 Notice: Notice (8): Undefined variable: join_chains in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 257]
2011-03-16 15:02:23 Notice: Notice (8): Undefined variable: user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/search.ctp, line 40]
2011-03-16 15:02:27 Notice: Notice (8): Undefined variable: user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/search.ctp, line 40]
2011-03-16 15:11:15 Notice: Notice (8): Undefined variable: cond in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/app_controller.php, line 49]
2011-03-16 15:26:59 Notice: Notice (8): Undefined variable: username in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/items/search.ctp, line 14]
2011-03-16 17:09:14 Notice: Notice (8): Undefined variable: layout in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/users_controller.php, line 269]
2011-03-17 16:28:50 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/last.ctp, line 17]
2011-03-17 16:28:50 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/last.ctp, line 18]
2011-03-17 16:28:50 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/last.ctp, line 19]
2011-03-17 16:28:50 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/last.ctp, line 20]
2011-03-17 16:54:28 Notice: Notice (8): Undefined variable: paginator in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/comments/last.ctp, line 8]
2011-03-17 17:06:08 Notice: Notice (8): Undefined index:  User in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 17]
2011-03-17 17:06:08 Notice: Notice (8): Undefined index:  User in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 18]
2011-03-17 17:06:08 Notice: Notice (8): Undefined index:  User in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 19]
2011-03-17 17:47:08 Notice: Notice (8): Undefined variable: user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/items/last.ctp, line 20]
2011-03-18 13:12:07 Notice: Notice (8): Undefined index:  Objetive in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/index.ctp, line 74]
2011-03-18 13:15:24 Notice: Notice (8): Undefined index:  miles in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/chains/view.ctp, line 63]
2011-03-18 13:40:18 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-18 13:42:23 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-21 17:17:05 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-21 17:34:41 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-21 17:37:55 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-21 17:38:24 Notice: Notice (8): Undefined index:  user in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/controllers/invitations_controller.php, line 37]
2011-03-21 18:28:03 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 66]
2011-03-21 18:28:03 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 67]
2011-03-21 18:28:03 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 68]
2011-03-21 18:28:03 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 69]
2011-03-21 18:41:41 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 65]
2011-03-21 18:41:41 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 66]
2011-03-21 18:41:41 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 67]
2011-03-21 18:41:41 Notice: Notice (8): Undefined variable: last_chain in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 68]
2011-03-21 18:41:41 Notice: Notice (8): Undefined variable: last_item in [/var/www/vhosts/sinapsescopio.es/httpdocs/proyectoCadena/app/views/users/last.ctp, line 93]
